id,index_time,author,description,keywords,license_url,url,image_size,source_file_path,source_file_offset
"20200327213846/VFB0RYaniO3OG8bmbrkTaA==","Mon Oct 16 12:53:37 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_desktop_1x/public/2020-01/c_iwm_a_concept_image_iwms_new_second_world_war_galleries.jpg?itok=CA2Z-EFZ","144495","/host_dir/MW-TNAUKGWA-41399-000-20200327212645-www.gov.uk-00039.warc.gz","383840680"
"20200327221444/4F2RukCO2bAHA8B3ZRg/9g==","Mon Oct 16 13:16:16 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_tablet_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=z7TfBw7L","551304","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","405573840"
"20200327221552/y6+4CnOR5IzmkNs48sJTYQ==","Mon Oct 16 13:16:29 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=VhKKr9pk","137865","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","457675120"
"20230908145031/5qJcV6lX2xeO/tN+W0qKzA==","Wed Oct 18 14:20:24 GMT 2023","","","","","https://www.visitbritain.org/sites/default/files/styles/wysiwyg_image/public/vb-corporate/us_d-day_campaign_celebrating_an_alliance_forged_in_war_and_dedicated_to_peace_p.15.jpg?itok=hdgzg_H9","1013220","/host_dir/MW-TNAUKGWA-64115-000-20230908144956-www.gov.uk-00006.warc.gz","28607989"
"20230908223018/eIt0SUqoduOQluVB3SsfPw==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09-723x1024.jpg","740352","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","213386562"
"20230908223023/BKCayd7+u9vpS/93I6h4fw==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09-212x300.jpg","63600","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","225513941"
"20230908223023/DjikAjGPULYcLaYUBz4tKg==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09-768x1087.jpg","834816","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","225636229"
"20230908223023/RMYXWTb6JdH9L0LDtd8WFw==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09.jpg","1808000","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","227005560"
"20230908223023/chpIn0rHZM3omjexptCSJQ==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09-1085x1536.jpg","1666560","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","227807292"
"20230908223027/EqI190YbU35MJcky8yfJ+Q==","Wed Oct 18 14:15:07 GMT 2023","null","A photograph of the Welsh medium Joe Thomas, taken by William Hope (1863-1933) in about 1920.The shrouded woman's face appearing in the photograph was not identified by Thomas - but it may indicate some form of collaboration between him and Hope. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-2-2002-5054-09-125x125.jpg","15625","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","242372244"
"20200327183910/K0/dGT0u3IiifxYo3eLZyQ==","Mon Oct 16 12:51:06 GMT 2023","","","","","https://www.heritagefund.org.uk/sites/default/files/styles/hlf_xlarge/public/media/imgs/First%20World%20War%20National%20Lottery%20Heritage%20Fund.jpg?h=cca23211&itok=JVPf2rNO","213920","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","472149061"
"20200327221448/hxgQkwESpf9jZTc0J7eeZg==","Mon Oct 16 13:16:16 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_desktop_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=nQr-1zQ8","726624","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","411844543"
"20200327221450/IdYyBEY8+UmgHrYCjyyaIQ==","Mon Oct 16 13:16:16 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_large_mobile_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=NSG8gvhQ","351384","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","412796534"
"20200327230115/tGqI7OQsiul63Cm7a7ySuw==","Mon Oct 16 13:03:22 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_large_desktop_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=4F2M0nds","780912","/host_dir/MW-TNAUKGWA-41399-000-20200327225421-www.gov.uk-00046.warc.gz","352722365"
"20200327171123/xfGrfVrfq445MZWRussalA==","Mon Oct 16 13:15:41 GMT 2023","POA(Phot) Mez Merrill","The Cenotaph in London is pictured surrounded by wreaths of poppies following the Remembrance Day Parade in 2010.The Cenotaph in Whitehall, London has played host to the Remembrance Service for the past nine decades. Originally intended as a small part of the Peace Day events of July 1919, The Cenotaph was designed and built by Edwin Lutyens at the request of the then Prime Minister Lloyd GeorgeThe Cenotaph - which literally means Empty Tomb in Greek - was initially a wood and plaster construction intended for the first anniversary of the Armistice in 1919. At its unveiling the base of the monument was spontaneously covered in wreaths to the dead and missing from The Great War. Such was the extent of public enthusiasm for the construction it was decided that The Cenotaph should become a permanent and lasting memorial.The Cenotaph, made from Portland stone, was unveiled in 1920. The inscription reads simply ""The Glorious Dead"".","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/39086/cento1.jpg","614400","/host_dir/MW-TNAUKGWA-41399-000-20200327165341-www.gov.uk-00022.warc.gz","448231370"
"20200327171712/x26fa033gyIQLifL85/Qmw==","Mon Oct 16 12:59:35 GMT 2023","POA(Phot) Mez Merrill","The Cenotaph in London is pictured surrounded by wreaths of poppies following the Remembrance Day Parade in 2010.The Cenotaph in Whitehall, London has played host to the Remembrance Service for the past nine decades. Originally intended as a small part of the Peace Day events of July 1919, The Cenotaph was designed and built by Edwin Lutyens at the request of the then Prime Minister Lloyd GeorgeThe Cenotaph - which literally means Empty Tomb in Greek - was initially a wood and plaster construction intended for the first anniversary of the Armistice in 1919. At its unveiling the base of the monument was spontaneously covered in wreaths to the dead and missing from The Great War. Such was the extent of public enthusiasm for the construction it was decided that The Cenotaph should become a permanent and lasting memorial.The Cenotaph, made from Portland stone, was unveiled in 1920. The inscription reads simply ""The Glorious Dead"".","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/39085/Cento.jpg","614400","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","109718448"
"20200327184625/aI6xRz3gtF/TE8aaA1vRyQ==","Mon Oct 16 13:09:24 GMT 2023","Sgt Ross Tilly RAF","Shot from the organ loft in Westminster Abbey On Sunday HM The Queen led the nation in a Service of Thanksgiving at Westminster Abbey, attended by veterans and their families, representatives of Allied nations and Commonwealth countries that fought alongside the UK in the conflict, along with government and military representatives. The service was followed by a parade of around 1000 veterans, organisations and associations representing those who fought in the Second World War in Europe, led by 200 members of the Armed Forces. The parade crossed Parliament Square, before heading up Parliament Street and Whitehall where it passed the famous balcony where Winston Churchill appeared before crowds on VE Day after his famous speech to mark Victory in Europe. The Prince of Wales took the salute as they entered Horse Guards Parade.For further information, please contact Charlotte Mcleod at the Ministry of Defence on 07415 140 222, email: charlotte.mcleod@DDC-MOD.org","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/39118/s960_DDC-2015302_GovUK.jpg","614400","/host_dir/MW-TNAUKGWA-41399-000-20200327183940-www.gov.uk-00030.warc.gz","348075076"
"20200327184626/7YaAjn4UdiPHwbwpcsIeNg==","Mon Oct 16 13:09:24 GMT 2023","Sgt Ross Tilly RAF","Shot from the organ loft in Westminster Abbey On Sunday HM The Queen led the nation in a Service of Thanksgiving at Westminster Abbey, attended by veterans and their families, representatives of Allied nations and Commonwealth countries that fought alongside the UK in the conflict, along with government and military representatives. The service was followed by a parade of around 1000 veterans, organisations and associations representing those who fought in the Second World War in Europe, led by 200 members of the Armed Forces. The parade crossed Parliament Square, before heading up Parliament Street and Whitehall where it passed the famous balcony where Winston Churchill appeared before crowds on VE Day after his famous speech to mark Victory in Europe. The Prince of Wales took the salute as they entered Horse Guards Parade.For further information, please contact Charlotte Mcleod at the Ministry of Defence on 07415 140 222, email: charlotte.mcleod@DDC-MOD.org","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/39119/DDC-2015303_GovUK.jpg","614400","/host_dir/MW-TNAUKGWA-41399-000-20200327183940-www.gov.uk-00030.warc.gz","348874771"
"20200327184632/srInHeMx18RPD8NqLsnp2A==","Mon Oct 16 13:09:24 GMT 2023","Sgt Ross Tilly RAF","Shot from the organ loft in Westminster Abbey On Sunday HM The Queen led the nation in a Service of Thanksgiving at Westminster Abbey, attended by veterans and their families, representatives of Allied nations and Commonwealth countries that fought alongside the UK in the conflict, along with government and military representatives. The service was followed by a parade of around 1000 veterans, organisations and associations representing those who fought in the Second World War in Europe, led by 200 members of the Armed Forces. The parade crossed Parliament Square, before heading up Parliament Street and Whitehall where it passed the famous balcony where Winston Churchill appeared before crowds on VE Day after his famous speech to mark Victory in Europe. The Prince of Wales took the salute as they entered Horse Guards Parade.For further information, please contact Charlotte Mcleod at the Ministry of Defence on 07415 140 222, email: charlotte.mcleod@DDC-MOD.org","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/39118/s300_DDC-2015302_GovUK.jpg","58500","/host_dir/MW-TNAUKGWA-41399-000-20200327183940-www.gov.uk-00030.warc.gz","350057182"
"20230908212606/JYWj6x8qd+OZifjKUQ3ZbQ==","Wed Oct 18 14:30:14 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Issue-17crop-300x156.jpg","46800","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","26585677"
"20230908212607/zWVVyJQUNO2wgTNysXX0rQ==","Wed Oct 18 14:30:14 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06-512x384.jpg","196608","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","26597098"
"20230908212621/s2lB9tnaQL4M+UjBcvH0DQ==","Wed Oct 18 14:30:15 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Issue-17crop.jpg","228735","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","34079013"
"20230908223018/fCApYsjXJQmqEOLbbVNDNQ==","Wed Oct 18 14:15:05 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06-768x1200.jpg","921600","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","211789798"
"20230908223021/6apwMsJ0aeHynO5Hzd5CqQ==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06-983x1536.jpg","1509888","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","221990572"
"20230908223021/YbR+BXvcjHKnOezXyqlvyQ==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06.jpg","1638400","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","222520136"
"20230908223021/tClrxVsNt+4nPTOa1YDGcg==","Wed Oct 18 14:15:06 GMT 2023","","A photograph of a group gathered at a seance, taken by William Hope (1863-1933) in about 1920.The information accompanying the spirit album states that the table is levitating - in reality the image of a ghostly arm has been superimposed over the table- stand through double exposure. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-1-2002-5054-10-186x300.jpg","55800","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","222417107"
"20230908223022/+NRWk3XWk8U30JKOSUNtZg==","Wed Oct 18 14:15:06 GMT 2023","","A photograph of a group gathered at a seance, taken by William Hope (1863-1933) in about 1920.The information accompanying the spirit album states that the table is levitating - in reality the image of a ghostly arm has been superimposed over the table- stand through double exposure. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-1-2002-5054-10-768x1239.jpg","951552","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","223335435"
"20230908223022/6jVWglEQlVPbk4Hxld9/qQ==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06-192x300.jpg","57600","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","223949263"
"20230908223022/8MUwbXsgfLDQNJSwTYea4Q==","Wed Oct 18 14:15:06 GMT 2023","","A photograph of a group gathered at a seance, taken by William Hope (1863-1933) in about 1920.The information accompanying the spirit album states that the table is levitating - in reality the image of a ghostly arm has been superimposed over the table- stand through double exposure. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-1-2002-5054-10.jpg","1587200","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","223964291"
"20230908223022/jNAyVOhrlD7uo+8E54XW/A==","Wed Oct 18 14:15:06 GMT 2023","","A photograph of a group gathered at a seance, taken by William Hope (1863-1933) in about 1920.The information accompanying the spirit album states that the table is levitating - in reality the image of a ghostly arm has been superimposed over the table- stand through double exposure. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-1-2002-5054-10-952x1536.jpg","1462272","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","224681704"
"20230908223022/wQK/kLjOT7bSdBh2IOiCdQ==","Wed Oct 18 14:15:06 GMT 2023","null","A photograph of an elderly man, taken by William Hope (1863-1933) on 5 April, 1920.A face appears over the man's image on the left of the photograph, covered in a cloak. Although indistinct, the man apparently identified the 'spirit' as an ex-work colleague who had died thirty two years earlier. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-8-2002-5054-06-655x1024.jpg","670720","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","223255443"
"20230908223023/fZdI5e3RRBfXLIUQYj9pbg==","Wed Oct 18 14:15:06 GMT 2023","","A photograph of a group gathered at a seance, taken by William Hope (1863-1933) in about 1920.The information accompanying the spirit album states that the table is levitating - in reality the image of a ghostly arm has been superimposed over the table- stand through double exposure. William Hope's (1863-1933) spirit album photographs use double and even triple exposure techniques to render the appearance of ghostly apparitions around the sitter. Hope founded the spiritualist society known as the Crewe Circle.Hope's work gained momentum in the aftermath of World War One, a time when many bereaved people were desperate to find evidence of loved ones living beyond the grave. Although Hope's deception was publicly exposed by a private investigator, Harry Price (1881-1948), in 1922, Hope continued to practice. Spirit photography began with William Howard Mumler (1832-1884) in 1861. This album, made in the 1920s, represents the tail-end of the phenomenon.PhotographerDead Persons","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/11/Fig-1-2002-5054-10-635x1024.jpg","650240","/host_dir/MW-TNAUKGWA-64115-000-20230908222710-www.gov.uk-00038.warc.gz","226090790"
